"Disease","date","variable","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"FLU",2025-11-03,"R","estimate",0.925714285714286,0.925829336044466,0.0315,0.875320360684787,0.904724898624871,0.917778992305509,0.933718189193691,0.947190621235272,0.979009488714621
"FLU",2025-11-04,"R","estimate",0.901428571428571,0.901374239369803,0.032,0.85029607296206,0.880116548828212,0.89336881913072,0.909561036816147,0.92325666466517,0.955635919329963
"FLU",2025-11-05,"R","estimate",0.877142857142857,0.877785107873497,0.0325,0.825277042609362,0.855509112593107,0.868958776619525,0.885404017472291,0.899323666471176,0.932268259158294
"FLU",2025-11-06,"R","estimate",0.852857142857143,0.85346603918839,0.033,0.800263704168532,0.830902666923631,0.844548875878348,0.861247142583636,0.875391709615612,0.908907029437473
"FLU",2025-11-07,"R","estimate",0.828571428571429,0.829779126706866,0.0335,0.775256541412279,0.806297297727847,0.820139129309036,0.837090424917657,0.851460886920429,0.885552814548652
"FLU",2025-11-08,"R","estimate",0.804285714285714,0.804184007381891,0.034,0.750256094517018,0.781693101142999,0.795729550803404,0.812933878792068,0.827531302576694,0.862206271873755
"FLU",2025-11-09,"R","estimate",0.78,0.781327222855335,0.0345,0.725262968526965,0.757090185104649,0.771320155973915,0.788777520317484,0.803603073940132,0.83886814355858
"FLU",2025-11-10,"R","estimate",0.772857142857143,0.772510999485315,0.035,0.717374428406128,0.749623527690042,0.764052677692155,0.781763065171755,0.79681085398414,0.832630965941194
"FLU",2025-11-11,"R","estimate",0.765714285714286,0.765422195432861,0.0355,0.709488092290675,0.74215725690996,0.756785254937261,0.774748666840167,0.790019045004193,0.826396346489668
"FLU",2025-11-12,"R","partial-data estimate",0.758571428571429,0.756611269462519,0.0175,0.730323321190101,0.746867655149613,0.754156824307474,0.76301187458365,0.770458605721287,0.787912141854108
"FLU",2025-11-13,"R","partial-data estimate",0.751428571428571,0.749668005079421,0.02,0.71923840886381,0.73806876161363,0.746385569868214,0.756505646349621,0.765030207652615,0.785059433701769
"FLU",2025-11-14,"R","partial-data estimate",0.744285714285714,0.748242891285671,0.0225,0.708178442194676,0.729274165572982,0.738614927789273,0.750000038785896,0.759606264201825,0.782233956138294
"FLU",2025-11-15,"R","partial-data estimate",0.737142857142857,0.737473643709242,0.025,0.697143994146309,0.720483981192733,0.730844915295742,0.743495070519649,0.754186916046615,0.779436667889727
"FLU",2025-11-16,"R","partial-data estimate",0.73,0.730925130143056,0.0275,0.686135655048352,0.711698326708658,0.723075550264677,0.736990760930771,0.748772309841538,0.77666857286763
"FLU",2025-11-17,"R","partial-data estimate",0.728571428571429,0.728316487675412,0.03,0.680855690546887,0.708629433055769,0.721020826611702,0.736201101187439,0.749074624577211,0.779631181615361
"FLU",2025-11-18,"R","partial-data estimate",0.727142857142857,0.729725045550528,0.0325,0.675598452038656,0.705564510183628,0.718966672239406,0.735412022711694,0.749381136752854,0.7826198137346
"FLU",2025-11-19,"R","partial-data estimate",0.725714285714286,0.723623469362727,0.035,0.670363941781536,0.702503572079327,0.716913090000078,0.734623529457021,0.749691881182812,0.785634774880879
"FLU",2025-11-20,"R","partial-data estimate",0.724285714285714,0.721607794601224,0.0375,0.665152161778797,0.699446632788192,0.714860082764938,0.733835625412679,0.750006893059452,0.788676375215367
"FLU",2025-11-21,"R","partial-data estimate",0.722857142857143,0.722784735296851,0.04,0.659963113777005,0.696393706414011,0.712807653424297,0.73304831460411,0.750326207958216,0.791744929484266
"FLU",2025-11-22,"R","partial-data estimate",0.721428571428571,0.722519426772923,0.0425,0.654796799263919,0.693344807119264,0.710755804887714,0.732261601093349,0.750649861842758,0.794840757099816
"FLU",2025-11-23,"R","partial-data estimate",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-24,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-25,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-26,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-27,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-28,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-29,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-11-30,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-01,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-02,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-03,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-04,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-05,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-06,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-07,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-08,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-09,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-10,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-11,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-12,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-13,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
"FLU",2025-12-14,"R","forecast",0.72,0.718971903795046,0.045,0.64965321946637,0.690299949125355,0.708704540084153,0.731475488979433,0.750977891070163,0.797964182222967
